id,keyword,matchType,replyTemplate,category,targetType,targetNamesJson,priority,enabled,createdAt,updatedAt,tenantId,syncVersion,deleted,remoteId
1524,"6巷29",CONTAINS,"4房5床1厨3卫2阳台，适合10-14人入住(1.8米床按3人算可住上限人数)
一楼：大厅(卡拉OK)、厨房(麻将、做饭、火锅)、花园(烧烤炉、秋千、儿童玩具)、卫生间
二楼(4-6)：卫浴
       房间1[1.8米床]
       房间2[1.8米床]
三楼(4-6人)：套房3[1.8米床+1.8米床+卫浴]
四楼(2人) :房间4[1.5米床](无单独门,复式楼层)
复式楼层:抵达房间经过三楼房间,与三楼房间共用门;正常的层高;","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933591,1780193933591,30c30b28-89d0-4db8-bed4-7666b065355e,178280431436,0,30c30b28-89d0-4db8-bed4-7666b065355e_53
1525,"送碳活动",CONTAINS,"该房东有阶段性的送碳或烤网的活动，如果您不想买的话，可以咨询一下房东；有活动的话可以参加一下活动，省得买","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933563,1780193933563,30c30b28-89d0-4db8-bed4-7666b065355e,178280431436,0,30c30b28-89d0-4db8-bed4-7666b065355e_43
1526,"人数计算",CONTAINS,"房间居住人数按如下方式计算:
1.8床--3人
1.5床---2人
1.2床---1人","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933623,1780193933623,30c30b28-89d0-4db8-bed4-7666b065355e,178280431436,0,30c30b28-89d0-4db8-bed4-7666b065355e_64
1527,"泳池使用提前说",CONTAINS,"使用泳池请务必提前说明,我们好提前进行泳池前期的准备工作(换水、消毒、净化)","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933556,1780193933556,30c30b28-89d0-4db8-bed4-7666b065355e,178280431436,0,30c30b28-89d0-4db8-bed4-7666b065355e_41
1528,"做饭烧烤垃圾清理",CONTAINS,"酒店保洁不涉及做饭烧烤垃圾清理哦,做饭餐具自行清洗,做饭烧烤的垃圾放到别墅入户门旁边垃圾桶;这个清理起来很简单哦!","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933620,1780193933620,30c30b28-89d0-4db8-bed4-7666b065355e,178280431436,0,30c30b28-89d0-4db8-bed4-7666b065355e_63
1529,"泳池活动",CONTAINS,"当前价格不包含泳池费用,泳池200元/池水,近期有免费使用泳池活动,需要可以参加!","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933508,1780193933508,30c30b28-89d0-4db8-bed4-7666b065355e,178280323610,0,30c30b28-89d0-4db8-bed4-7666b065355e_23
1530,"泡池200",CONTAINS,"亲,泡池可以加热水泡私汤的哦!
【按需收费】(不使用无该项费用)
泡池：200元/池水（普通热水）建议白天或是室外温度15℃以上用泡池，室外温度较低的情况下，水温受影响体验欠佳！（气温低的情况下时间缩短）;
✅【正确泡法】水放到合适高度即可开始泡,边放边泡，一池水的一般可用2-3小时（气温低的情况下时间缩短）;
❌避免水放满后再泡，可泡时间短，水凉影响使用

★请于入住当天16：00前确认好放水的时间,以免太晚工作人员下班无法使用哦！","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933605,1780193933605,30c30b28-89d0-4db8-bed4-7666b065355e,178280431436,0,30c30b28-89d0-4db8-bed4-7666b065355e_58
1531,"查看平台",CONTAINS,"亲，每栋别墅在平台介绍栏目有【户型】【娱乐设备】【包含项目 \按需收费项目】【停车】等详细说明哦！
※平台发送消息字数限制，全面的信息可通过介绍一栏查看","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933502,1780193933502,30c30b28-89d0-4db8-bed4-7666b065355e,178280323610,0,30c30b28-89d0-4db8-bed4-7666b065355e_21
1532,"发信息受限",CONTAINS,"亲,没下单之前,平台上发消息受限哦!很多消息是认为敏感信息直接删掉发不出去哦!","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933611,1780193933611,30c30b28-89d0-4db8-bed4-7666b065355e,178280431436,0,30c30b28-89d0-4db8-bed4-7666b065355e_60
1533,"标配",CONTAINS,"每栋别墅都配有，卡拉OK、烧烤、麻将、火锅等娱乐设备","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933595,1780193933595,30c30b28-89d0-4db8-bed4-7666b065355e,178280431436,0,30c30b28-89d0-4db8-bed4-7666b065355e_55
1534,"入住找房东",CONTAINS,"亲,后续任何与入住相关的问题,都可以找房东哦!

 续住或更多别墅预订,可以直接联系我哦!","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933589,1780193933589,30c30b28-89d0-4db8-bed4-7666b065355e,178280431436,0,30c30b28-89d0-4db8-bed4-7666b065355e_52
1535,"扣押金",CONTAINS,"到时这么操作,退房后您按要求给全五星好评,未按符合要求评价，房东从押金里面抵扣相应的费用!","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933505,1780193933505,30c30b28-89d0-4db8-bed4-7666b065355e,178280323610,0,30c30b28-89d0-4db8-bed4-7666b065355e_22
1536,"蚊子",CONTAINS,"别墅不低楼层的房子，绿化较好蚊子相对多一些,房子里面备有蚊香哦!卧室可在休息前关好门窗空调,点蚊香,蚊子灭光后再开空调休息!","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933574,1780193933574,30c30b28-89d0-4db8-bed4-7666b065355e,178280431436,0,30c30b28-89d0-4db8-bed4-7666b065355e_47
1537,"价格多少",CONTAINS,"1、亲,不同日期的价格不同,请选择对应日期,平台显示实际支付的价格哦!
2、您看到的价格叠加各类优惠比我看到的便宜哦!  以您选择价格为准!","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933538,1780193933538,30c30b28-89d0-4db8-bed4-7666b065355e,178280431436,0,30c30b28-89d0-4db8-bed4-7666b065355e_33
1538,"5-35泳池大小",CONTAINS,"【常温泳池按需收费】默认不用，无相关费用
循环用水（大泳池带净化系统）：200/晚；  特殊要求全新加水：500/晚，
🌸平台须知说明的免费日期除外
【设施】
泳池：3.5米*8米*1.33米;这个尺寸在鹭湖那边属于大泳池,自带水循环净化系统,自动换水杀菌!","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933555,1780193933555,30c30b28-89d0-4db8-bed4-7666b065355e,178280431436,0,30c30b28-89d0-4db8-bed4-7666b065355e_40
1539,"按需收费",CONTAINS,"定价较低, 不含泳池、泡池费用! 有需要的按需收费，不用无相关费用哦！

加完相关费，总价也比同类条件的房源价格低哦🌸","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933545,1780193933545,30c30b28-89d0-4db8-bed4-7666b065355e,178280431436,0,30c30b28-89d0-4db8-bed4-7666b065355e_36
1540,"未预订遇到问题",CONTAINS,"亲,看您这边还没确定好预订,是否在预订过程中遇到问题 ,比如户型、价格、或是其他问题,方便跟我讲,我看一下我这边有没有办法帮您解决呢!","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933543,1780193933543,30c30b28-89d0-4db8-bed4-7666b065355e,178280431436,0,30c30b28-89d0-4db8-bed4-7666b065355e_35
1541,"半山汤谷距离",CONTAINS,"半山汤谷:直线距离700米左右,走路15分钟,开车5分钟之内，随季节波动价格在50-140不等","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933597,1780193933597,30c30b28-89d0-4db8-bed4-7666b065355e,178280431436,0,30c30b28-89d0-4db8-bed4-7666b065355e_56
1542,"几号",CONTAINS,"您这边预计几号入住哦!","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933616,1780193933616,30c30b28-89d0-4db8-bed4-7666b065355e,178280431436,0,30c30b28-89d0-4db8-bed4-7666b065355e_62
1543,"泳池2种收费都有",CONTAINS,"亲,咱们这边有包泳池及分开收费的房源都有,如果您需要包泳池的我也可以发您参考 ,价格可能会高一些哦!","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933539,1780193933539,30c30b28-89d0-4db8-bed4-7666b065355e,178280431436,0,30c30b28-89d0-4db8-bed4-7666b065355e_34
1544,"查看平台",CONTAINS,"亲,具本细节,请查看平台上的说明哦!  平台我们整后最详细的哦!  栋数较多每一栋记得不是很清哦!","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933526,1780193933526,30c30b28-89d0-4db8-bed4-7666b065355e,178280323610,0,30c30b28-89d0-4db8-bed4-7666b065355e_30
1545,"分开收费",CONTAINS,"1、包含与否在于定价；
2、价格里都包含；价格自然就高了；考虑并非所有用户都会用到，采用按需收费哦！让用户自由选择哦！","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933470,1780193933470,30c30b28-89d0-4db8-bed4-7666b065355e,178280325738,0,30c30b28-89d0-4db8-bed4-7666b065355e_10
1546,"推荐3+5",CONTAINS,"两栋组成一大栋，同一个花园及20米大泳池，可以理解为同一大栋的左右两边；

A栋:4房6床1厨3卫可住8-10人,共用大泳池+泡池+蹦蹦床+雨蘑菇+五锥倒水桶

B栋:3房5床可住9人;共用20米大泳池+泡池(200/池水)+蹦蹦床+空中滑滑梯","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933482,1780193933482,30c30b28-89d0-4db8-bed4-7666b065355e,178280325738,0,30c30b28-89d0-4db8-bed4-7666b065355e_15
1547,test_rule_50000,CONTAINS,test,test,ALL,[],0,1,178179620961,178179620961,30c30b28-89d0-4db8-bed4-7666b065355e,178280325738,0,30c30b28-89d0-4db8-bed4-7666b065355e_50000
1548,"10点后不能唱歌",CONTAINS,"该栋22：00后不能卡拉OK，以免扰民！ 亲可以入住后开始唱歌哦！这样时间比较充裕哦！","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933454,1780193933454,30c30b28-89d0-4db8-bed4-7666b065355e,178280325738,0,30c30b28-89d0-4db8-bed4-7666b065355e_5
1549,"五街6号设施缺陷, 水上设备不可用",CONTAINS,"特别说明：水上设备的倒水喷水功能维护中，暂不可用；泳池、滑滑梯可正常使用。","通用问题",PROPERTY,[],0,1,1780193933432,1780193933432,30c30b28-89d0-4db8-bed4-7666b065355e,178280325738,0,30c30b28-89d0-4db8-bed4-7666b065355e_1
1550,"超员免费",CONTAINS,"1、平台上免费人数为宜居人数,生活用品按宜居人数配,
2、超人数不额外收费,额外人数的无相关生活用品配备,只要您看平台上的户型住得下即可哦!","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933477,1780193933477,30c30b28-89d0-4db8-bed4-7666b065355e,178280325738,0,30c30b28-89d0-4db8-bed4-7666b065355e_13
1551,"3, 5互通",CONTAINS,"这一栋花园、泳池与隔壁栋互通,房间是独栋的;用户入住后可各自玩各自部份,互不影响哦!","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933472,1780193933472,30c30b28-89d0-4db8-bed4-7666b065355e,178280325738,0,30c30b28-89d0-4db8-bed4-7666b065355e_11
1552,"婚嫁自行保洁不收费",CONTAINS,"亲，到时退房后场景布置的物品清理到垃圾桶;包含一些跑到隐蔽角落的轻飘物体（亮片彩带），清场后不留结婚布置垃圾痕迹 ，我跟房东商量一下不收这个费用了！  您看可以吗?","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933456,1780193933456,30c30b28-89d0-4db8-bed4-7666b065355e,178280325738,0,30c30b28-89d0-4db8-bed4-7666b065355e_6
1553,"泳池放水水压低",CONTAINS,"亲，市政管控水压，瞬时出水量固定；泳池放水会分流降压，楼上淋浴暂时无法使用。如需楼上用水或泳池水满，@管家关进水口即可🌹","通用问题",ALL,[],0,1,1780193933441,1780193933441,30c30b28-89d0-4db8-bed4-7666b065355e,178280325738,0,30c30b28-89d0-4db8-bed4-7666b065355e_2
1554,"婚嫁不布置不收费",CONTAINS,"若类似于旅居;不进行场景布置(亮片、贴墙壁)等带来墙壁维护频次；易粘易飘散物品，带来特殊保洁;可以不收用于结婚200元费用的哦!","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933458,1780193933458,30c30b28-89d0-4db8-bed4-7666b065355e,178280325738,0,30c30b28-89d0-4db8-bed4-7666b065355e_7
1555,"誉5-5",CONTAINS,"【与隔壁栋互通花园及20米大泳池(隔壁栋空房时即独享)】
2、户型
   ⭐3房5床可住9人
  一楼:客厅(卡拉OK+麻将桌+电视)\餐厅厨房\花园(泳池+烧烤桌+休闲椅+空中滑滑梯）卫生间;

   二楼：
           房间1(2-3人)[1.8米床+阳台]
            房间2(2人):[1.2米床+1.2米床]
              卫浴

 三楼:套房3(4人)[1.5米床+1.5米床+卫浴+露台+阳台]","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933485,1780193933485,30c30b28-89d0-4db8-bed4-7666b065355e,178280325738,0,30c30b28-89d0-4db8-bed4-7666b065355e_16
1556,"禁止炭烤",CONTAINS,"1、物业规定是不能炭烤,但只要【文明烧烤，少烟（无烟碳+少量烤），物业不会干预】；若烟味较大，引来业主投诉；配合物业改成电烤即可!
2、一年会出现2-3次小概率投诉事件；炭烤时避免浓烟扰民即可!(整个度假区的规定都一样,概率小,其他商家基本都不会说明)","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933452,1780193933452,30c30b28-89d0-4db8-bed4-7666b065355e,178280325738,0,30c30b28-89d0-4db8-bed4-7666b065355e_4
1557,"图片真实",CONTAINS,"图片都是实拍的,每栋不同装修风格,图片与实物一致的哦! 订的房源展示图片,对应您到时入住的房子哦!","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933468,1780193933468,30c30b28-89d0-4db8-bed4-7666b065355e,178280325738,0,30c30b28-89d0-4db8-bed4-7666b065355e_9
1558,"分开收费划算",CONTAINS,"亲，泡池高能耗，用的人不多；所以按需收费（不用无相关费用）

若泡池，房费变高；很多不用的人不愿意为泡池买单的哦

🌸算上泡池费后与同等条件（面积、设备、装修）相比价格也划算很多哦！","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933474,1780193933474,30c30b28-89d0-4db8-bed4-7666b065355e,178280325738,0,30c30b28-89d0-4db8-bed4-7666b065355e_12
1559,"誉3+5",CONTAINS,"💰泳池、泡池按需收费;(不使用无该项费用)
【泡池】:200/池（尺寸：3米*2.3*）
【恒温泳池】:第1晚1500.第2晚起1000/天[恒温水温30°C左右]
【常温泳池】:第1晚500,第2晚起200/天

除泳池、泡池外,别墅内设备均免费使用!
泳池尺寸;长20*宽2.6*深1m;默认干池
※使用请提前1天说明,否则可能来不及准备哦!
确定使用直接支付相关费用给房东,开池放水之后不可退相关费用!","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933480,1780193933480,30c30b28-89d0-4db8-bed4-7666b065355e,178280325738,0,30c30b28-89d0-4db8-bed4-7666b065355e_14
1560,"常温泳池冬天",CONTAINS,"亲，这个季节天气冷，泳池水会比较冷哦！用泡池可能会更好一些！

泳池默认是干池的，有需要游泳按需收费

若需要【泡池房】【恒温泳池房】我这边可以给您推荐哦！","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933465,1780193933465,30c30b28-89d0-4db8-bed4-7666b065355e,178280325738,0,30c30b28-89d0-4db8-bed4-7666b065355e_8
1561,"恒温说明",CONTAINS,"恒温泳池按需收费
1、第一晚1500元；第二晚起每晚1000元
2、恒温泳池水温为30℃，同游泳馆的恒温泳池水的温度差不多；没有冬泳习惯的不建议用，会觉得冷哦，
3、能耗成本也较高的哦!如果人多用起划算的,人少的话建议用泡池划算一些；","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933446,1780193933446,30c30b28-89d0-4db8-bed4-7666b065355e,178280325738,0,30c30b28-89d0-4db8-bed4-7666b065355e_3
1562,"有房",CONTAINS,"您好，平台上能选、能下单的日期，都有房。
 
您看到的价格就是实付价，已叠加所有优惠，是最优惠的。
 
直接选日期下单就行~","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193934294,1780193934294,30c30b28-89d0-4db8-bed4-7666b065355e,178280419468,0,30c30b28-89d0-4db8-bed4-7666b065355e_356
1563,"场景, 布置, 生日",CONTAINS,"场景布置须知
1、可自行布置房间，请勿损坏墙面，以免产生高额维修费用。
2、避免使用胶水、胶带等易残留物品，以免清洁困难。
3、退房时请自行将布置垃圾清理至垃圾桶；否则保洁公司会额外的收取保洁费用哦","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193934310,1780193934310,30c30b28-89d0-4db8-bed4-7666b065355e,178280419468,0,30c30b28-89d0-4db8-bed4-7666b065355e_363
1564,"独立卫生间",CONTAINS,"亲，别墅内其中有6个房间，配备独立卫生间；","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193934298,1780193934298,30c30b28-89d0-4db8-bed4-7666b065355e,178280419468,0,30c30b28-89d0-4db8-bed4-7666b065355e_358
1565,"温泉, 泡温泉, 别墅里面有温泉吗, 泡池, 汤, 汤池",CONTAINS,"这栋别墅带有泡池,可泡私汤（普通热水）
默认不使用无相关费用，使用请提前1天说明否则可能无法使用，费用150一池热水","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193934254,1780193934254,30c30b28-89d0-4db8-bed4-7666b065355e,178280419468,0,30c30b28-89d0-4db8-bed4-7666b065355e_338
1566,"隐藏, 额外收费, 加收, 付款, 另外",CONTAINS,"亲，您放心哈~ 😊
 
1.平台“入住须知”里写清了所有消费项目，没有隐藏收费的哦~，没提到的都是免费的，付费项目平时很少碰到，也不会误用哒~ ✨
 
2下单后，房东还会用图文形式再次确认，绝对不会有隐藏消费，您尽管放心~ 😌
 
3.这些消费项目是可选的增值服务，是为了丰富您的娱乐选择呀，就算不选，能体验的娱乐也不少，完全不影响入住哦~ 😎","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193934286,1780193934286,30c30b28-89d0-4db8-bed4-7666b065355e,178280419468,0,30c30b28-89d0-4db8-bed4-7666b065355e_352
1567,"麻将, 麻雀, 麻将桌, 麻将机, 电动麻将",CONTAINS,"别墅内配有一台电动麻将机，还备有一副手搓麻将，若需使用手搓麻将请提前告知哦~","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193934288,1780193934288,30c30b28-89d0-4db8-bed4-7666b065355e,178280419468,0,30c30b28-89d0-4db8-bed4-7666b065355e_353
1568,"吃, 餐厅, 农家乐, 早餐, 吃饭, 饭店, 茶餐厅",CONTAINS,"1. 附近有很多农家乐，需要开车去，距离2~3km不等。
2. 最近的安纳希小镇商业街有餐厅（有早餐）。
3. 对川农贸市场有早餐。","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193934284,1780193934284,30c30b28-89d0-4db8-bed4-7666b065355e,178280419468,0,30c30b28-89d0-4db8-bed4-7666b065355e_351
1569,"充电桩, 充电",CONTAINS,"亲，附近的汽车营地那边好像有，到时您可以搜索附近的充电桩导航","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193934277,1780193934277,30c30b28-89d0-4db8-bed4-7666b065355e,178280419468,0,30c30b28-89d0-4db8-bed4-7666b065355e_348
1570,"独立卫生间",CONTAINS,"亲，房间里面没有配有独立的卫生间哦，卫生间同1楼层，两个房间共用哦，如果需要带独立卫生间的话，我可以给你推荐其他的哦","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193934301,1780193934301,30c30b28-89d0-4db8-bed4-7666b065355e,178280419468,0,30c30b28-89d0-4db8-bed4-7666b065355e_359
1571,"唱歌到几点, 唱, 24小时唱歌, 唱到几点, 十点后能唱歌, 晚上唱歌, 唱歌很晚, 22点后唱歌, 包厢",CONTAINS,"24小时唱歌，如下操作
1、一楼客厅有卡拉OK，可唱歌到22：00
2、22点后可到3楼包厢（沙发不铺床，可作包厢使用）唱歌，避免影响邻居","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193934269,1780193934269,30c30b28-89d0-4db8-bed4-7666b065355e,178280419468,0,30c30b28-89d0-4db8-bed4-7666b065355e_345
1572,"KTV, 卡拉OK, 唱歌, 唱歌到几点, 唱K到几点, 24小时唱歌, 唱到几点, 包厢",CONTAINS,"本栋带有美国杰宝品牌的卡拉OK，如需24小时唱歌请提前1天说明
24小时唱歌，操作如下：
1、一楼客厅有卡拉OK，唱歌唱到22：00；
2、22：00后若有唱歌需求，只能移步三楼带卡拉OK的房间；
 5房：参加活动免费升级
 6房：免费标配；","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193934267,1780193934267,30c30b28-89d0-4db8-bed4-7666b065355e,178280419468,0,30c30b28-89d0-4db8-bed4-7666b065355e_344
1573,"抄牌",CONTAINS,"亲，自从有度假区以来，都没有抄牌；所有别墅超出一辆之外的都是停到马路边，不堵路就好，路很宽😊","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193934282,1780193934282,30c30b28-89d0-4db8-bed4-7666b065355e,178280419468,0,30c30b28-89d0-4db8-bed4-7666b065355e_350
1574,"几人, 户型, 分布, 几张床, 床大小",CONTAINS,"【与隔壁栋互通花园及20米大泳池(隔壁栋空房时即独享)】
2、户型
   ★3房5床可住8-9人
  一楼:客厅(卡拉OK+麻将桌+电视)\餐厅厨房\花园(泳池+烧烤桌+休闲椅+空中滑滑梯）卫生间; 

   二楼：
           房间1(2-3人)[1.8米床+阳台]
            房间2(2人):[1.2米床+1.2米床]
              卫浴

 三楼:套房3(4人)[1.5米床+1.5米床+卫浴+露台+阳台]","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193934280,1780193934280,30c30b28-89d0-4db8-bed4-7666b065355e,178280419468,0,30c30b28-89d0-4db8-bed4-7666b065355e_349
1575,"电烤, 烧烤, 炭, 碳, 明火, 烤炉, 炉",CONTAINS,"1、炭烧烤：免费提供炭烤炉（1.9米双炉炭烤桌中间配 80*40的炭烤炉和电烤盘），食物、调料、烤网等需自备；附近小卖部可送货上门，很方便。​
2、做饭及烧烤垃圾请自行清理至垃圾桶！保洁处理此类垃圾收费 200 元，建议自行处理，避免额外支出。","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193934292,1780193934292,30c30b28-89d0-4db8-bed4-7666b065355e,178280419468,0,30c30b28-89d0-4db8-bed4-7666b065355e_355
1576,"加床",CONTAINS,"亲这个可以加床的哦！加一气垫床费用多100元哦！","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193934214,1780193934214,30c30b28-89d0-4db8-bed4-7666b065355e,178280421786,0,30c30b28-89d0-4db8-bed4-7666b065355e_319
1577,"几点入住, 几点退房",CONTAINS,"1、【入住时间】14：00 【退房时间】次日12：00
2、若前一天无人居住，可以灵活入住时间，提前入住并且提前退房！（非正常入住时间 请提前告知，入住前一天23点房东会告知当天是否有人入住）
3、如需延时请提前说明（100元/小时计算），节假日不支持延时只按天计费！","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193934194,1780193934194,30c30b28-89d0-4db8-bed4-7666b065355e,178280421786,0,30c30b28-89d0-4db8-bed4-7666b065355e_311
1578,"游戏机, 游戏, 街机",CONTAINS,"本栋带有街机，无需投币哦！机子里面的游戏随意玩哦！","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193934200,1780193934200,30c30b28-89d0-4db8-bed4-7666b065355e,178280421786,0,30c30b28-89d0-4db8-bed4-7666b065355e_313
1579,"几层, 几楼, 户型, 户型分布, 几房, 几个房间, 独卫, 几个房, 房间, 床, 卫生间, 住多少人",CONTAINS,"亲,平台的介绍页面，有详细的户型说明！
4房5床1厅3卫2阳台，适合8-14人入住(1.8米床按3人算可住上限人数)
一楼：大厅(卡拉OK)、厨房(麻将、做饭、火锅)、花园(烧烤炉、秋千、儿童玩具)、卫生间
二楼(4-6)：卫浴
         房间1[1.8米床]
         房间2[1.8米床]
三楼(4-6人)：套房3[1.8米床+1.8米床+卫浴]
四楼(2人) :房间4[1.5米床](无单独门,复式楼层)
复式楼层:抵达房间经过三楼房间,与三楼房间共用门;正常的层高
※复式楼层:抵达房间经过三楼房间,与三楼房间共用门;正常的层高

;","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193934191,1780193934191,30c30b28-89d0-4db8-bed4-7666b065355e,178280421786,0,30c30b28-89d0-4db8-bed4-7666b065355e_310
1580,"互通, 共用花园",CONTAINS,"互通：即花园无栅栏隔开，可相互走动；住户一般在自己别墅所在区块范围内的花园娱乐；当隔壁栋无人的情况为独享；反之共用泳池；

从目前用户使用情况来看，互不影响；经常不同栋的别墅用户相互串门分享不同的泳池设备呢！","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193934225,1780193934225,30c30b28-89d0-4db8-bed4-7666b065355e,178280419468,0,30c30b28-89d0-4db8-bed4-7666b065355e_324
1581,"私家, 独享, 共用, 共享, 互通",CONTAINS,"✔︎别墅的花园、泳池是与隔壁栋互通，中间无任何隔开；理解为泳池是共享的； 除花园和泳池外，别墅的其他居住区域为独享的；

1、住户一般在自己别墅所在区块范围内的花园娱乐；从目前用户使用情况来看，互不影响；经常不同栋的别墅用户相互串门分享泳池呢！","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193934238,1780193934238,30c30b28-89d0-4db8-bed4-7666b065355e,178280419468,0,30c30b28-89d0-4db8-bed4-7666b065355e_330
1582,"折扣, 优惠, 便宜, 价格低一些, 实惠, 贵, 价格高",CONTAINS,"大部份家电24年购买的，设备较新
1、卡拉OK是美国JBL品牌,音质较好；有隔音包厢，可24小时唱歌；
2、2.58米标准台球桌，电动麻+手搓备用（双麻将）
3、大面积别墅，大花园、2个大亭子+大遮阳伞无惧雨季暴晒；
4、厨房设备丰富；配有净水器；
5、恒温多功能热水泡池，SPA水疗 缓解疲劳
6、丰富的儿童玩具，“喷水城堡”可选
7、4张桌子32个椅子，人多适用
8、电动+手搓双麻将
9、炭烧烤桌比普通烧烤炉大，稳定方便

这个价格的话你可以横向对比，已经是很优惠了🌹","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193934178,1780193934178,30c30b28-89d0-4db8-bed4-7666b065355e,178280421786,0,30c30b28-89d0-4db8-bed4-7666b065355e_305
1583,"娱乐, 设备, 玩, 麻将, 有什么",CONTAINS,"★娱乐项目:烧烤、火锅、麻将、泡池、20m超大泳池、儿童水上乐园(雨蘑菇,五锥倒水桶)、超炫七彩舞台灯光、KTV、滑滑梯


1、使用泳池提前1天说明
  ❮三角泡池❯：尺寸：3*2.3m
  ❮泳池❯：尺寸20*2.6*1.2m

【适用冬季】恒温泳池:第1晚1500.第2晚起1000/天[恒温水温30°C左右]
2、水上乐园设别于22:00关闭,避免扰民","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193934186,1780193934186,30c30b28-89d0-4db8-bed4-7666b065355e,178280421786,0,30c30b28-89d0-4db8-bed4-7666b065355e_308
1584,"娱乐, 设备, 玩, 麻将, 有什么",CONTAINS,"★娱乐项目:烧烤、火锅、麻将、卡拉OK、泡温泉、20m超大泳池、超炫七彩舞台灯光、空间旋转滑滑梯、游戏机
1、使用泳池提前1天说明

  ❮三角泡池❯：尺寸：3*2.3m
  ❮泳池❯：尺寸20*2.6*1.2m
【冬季】恒温泳池:第1晚1500.第2晚起1000/天[恒温水温30°C左右]
——除泳池、泡池外,别墅内设备均免费使用!
2、22:00后遵守物业规定不扰民,22点前进行卡拉OK
3、水上乐园设别于22:00关闭,避免扰民","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193934183,1780193934183,30c30b28-89d0-4db8-bed4-7666b065355e,178280421786,0,30c30b28-89d0-4db8-bed4-7666b065355e_307
1585,"包泳池, 送一次水, 送一池水, 水还要加钱, 也收费",CONTAINS,"1、服务是否包含在内，主要看定价；包含的项目越多，价格自然会更高。
2、像一些高能耗的娱乐项目，不是每位用户都需要，按需收费，让大家自主选择，这样也能享受到更实惠的价格。","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193934235,1780193934235,30c30b28-89d0-4db8-bed4-7666b065355e,178280419468,0,30c30b28-89d0-4db8-bed4-7666b065355e_328
1586,"水上乐园, 水上设备",CONTAINS,"该套房源带有水上设备哦，水上设备的主要功能 倒水、喷水；水上乐园是平台取的名称；具体设备可查看平台图片哦！","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193934220,1780193934220,30c30b28-89d0-4db8-bed4-7666b065355e,178280419468,0,30c30b28-89d0-4db8-bed4-7666b065355e_322
